Timestamp,Packet Type,Channel,Message Type,MMSI,Navigation Status,Repeat Indicator,IMO,ROT,SOG,COG,Position Accuracy,Longitude,Latitude,Region,Vessel name,Ship type,True Heading,Radio status,Destination,Maneuver Indicator,Draught,Position fix type,Call sign,ETA,A,B,C,D,Prop message 1,Prop message 2,Prop message 3,Prop message 4,Prop message 5
12:49.8,BSVDM,B,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
12:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,1,17.6,1695,>10m,152.0820683,-10.98114333,QH69,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
12:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.13541,-10.59330833,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:07,0,0,0,0,,,,,
12:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,80720,V,0,I
12:52.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,36,>10m,152.1181,-10.68893167,QH69,NaN,Not available (default),5,66350,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
12:53.2,BSVDM,B,1,353080000,Underway using engine,0,0,0,11.1,1687,>10m,152.05243,-11.140035,QH68,NaN,Not available (default),161,2298,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
12:53.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
12:55.0,BSVDM,B,1,538009733,Underway using engine,0,0,1,17.6,1694,>10m,152.082145,-10.98074167,QH69,NaN,Not available (default),168,20508,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:01.1,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.6,1695,>10m,152.0822333,-10.98025833,QH69,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354067,-10.59331,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:07,0,0,0,0,,,,,
13:01.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,37,>10m,152.11814,-10.68942333,QH69,NaN,Not available (default),5,114695,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:03.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
13:04.7,BSVDM,A,1,353080000,Underway using engine,0,0,0,11,1682,>10m,152.0525567,-11.13943167,QH68,NaN,Not available (default),161,49153,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:07.4,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.6,1696,>10m,152.0823333,-10.97977333,QH69,NaN,Not available (default),168,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.59331,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:07,0,0,0,0,,,,,
13:12.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,38,>10m,152.1181833,-10.689965,QH69,NaN,Not available (default),5,34317,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:13.2,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.6,1697,>10m,152.08241,-10.97929,QH69,NaN,Not available (default),168,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:13.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
13:14.5,BSVDM,B,1,353080000,Underway using engine,0,0,0,11,1676,>10m,152.0526683,-11.13893333,QH68,NaN,Not available (default),161,67167,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:19.3,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.6,1697,>10m,152.0825,-10.97877333,QH69,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135405,-10.59331167,QH69,NaN,Not available (default),,2250,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:07,0,0,0,0,,,,,
13:21.5,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,41,>10m,152.1182183,-10.69045167,QH69,NaN,Not available (default),5,49160,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:23.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
13:23.9,BSVDM,A,1,353080000,Underway using engine,0,0,0,11,1672,>10m,152.0527733,-11.138485,QH68,NaN,Not available (default),161,81921,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.6,1696,>10m,152.0826033,-10.97824,QH69,NaN,Not available (default),168,81925,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354033,-10.59331333,QH69,NaN,Not available (default),,114691,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:07,0,0,0,0,,,,,
13:31.8,BSVDM,B,1,538009733,Underway using engine,0,0,251,17.6,1696,>10m,152.0826933,-10.97775667,QH69,NaN,Not available (default),168,114693,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:32.1,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,42,>10m,152.1182633,-10.691045,QH69,NaN,Not available (default),5,32810,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:33.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
13:33.8,BSVDM,B,1,353080000,Underway using engine,0,0,0,11,1668,>10m,152.0528917,-11.13799,QH68,NaN,Not available (default),161,49153,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:37.9,BSVDM,A,1,538009733,Underway using engine,0,0,251,17.6,1696,>10m,152.082785,-10.97727167,QH69,NaN,Not available (default),168,20512,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354017,-10.59331833,QH69,NaN,Not available (default),,114691,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:08,0,0,0,0,,,,,
13:42.5,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,43,>10m,152.1183017,-10.69157833,QH69,NaN,Not available (default),6,2224,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:42.9,BSVDM,B,1,538009733,Underway using engine,0,0,249,17.6,1696,>10m,152.08286,-10.97686833,QH69,NaN,Not available (default),168,20512,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:43.6,BSVDM,A,1,353080000,Underway using engine,0,0,0,11,1666,>10m,152.0530133,-11.13749667,QH68,NaN,Not available (default),161,66009,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:43.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
13:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,249,17.6,1694,>10m,152.0829683,-10.97630333,QH69,NaN,Not available (default),168,33481,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59332,QH69,NaN,Not available (default),,114691,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:08,0,0,0,0,,,,,
13:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,80820,V,0,I
13:52.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,45,>10m,152.11834,-10.69211167,QH69,NaN,Not available (default),6,49161,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:53.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
13:54.5,BSVDM,B,1,353080000,Underway using engine,0,0,0,11,1668,<10m,152.0531383,-11.13695167,QH68,NaN,Not available (default),162,81921,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
13:55.0,BSVDM,B,1,538009733,Underway using engine,0,0,248,17.6,1693,>10m,152.083045,-10.9759,QH69,NaN,Not available (default),168,2264,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:01.1,BSVDM,A,1,538009733,Underway using engine,0,0,251,17.6,1692,>10m,152.0831367,-10.97541667,QH69,NaN,Not available (default),168,33897,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59332167,QH69,NaN,Not available (default),,114691,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:08,0,0,0,0,,,,,
14:01.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,45,>10m,152.1183817,-10.69265,QH69,NaN,Not available (default),6,99460,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:03.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
14:04.7,BSVDM,A,1,353080000,Underway using engine,0,0,0,11,1672,<10m,152.0532483,-11.13645667,QH68,NaN,Not available (default),162,34031,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:07.3,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.6,1691,>10m,152.0831667,-10.97494,QH69,NaN,Not available (default),168,66899,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:11.0,BSVDM,A,5,431697000,NaN,0,9675626,,,NaN,NaN,0,0,NaN,ARCADIA SALUTE      ,"Cargo, all ships of this type",,0,NaN,Not available (default),13.7,GPS,7KKM   ,,202,33,13,25,,,,,
14:11.0,BSVDM,A,8,545392672,NaN,0,0,,,NaN,NaN,0,0,NaN,NaN,Not available (default),,0,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1354,-10.59332167,QH69,NaN,Not available (default),,114691,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:08,0,0,0,0,,,,,
14:12.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,45,>10m,152.118425,-10.69318833,QH69,NaN,Not available (default),5,20512,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:13.2,BSVDM,A,1,538009733,Underway using engine,0,0,1,17.6,1690,>10m,152.0833333,-10.97444,QH69,NaN,Not available (default),168,67117,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:13.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
14:14.5,BSVDM,B,1,353080000,Underway using engine,0,0,0,11,1675,<10m,152.05336,-11.13595667,QH68,NaN,Not available (default),162,49153,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:19.3,BSVDM,B,1,538009733,Underway using engine,0,0,1,17.6,1690,>10m,152.0835,-10.97394,QH69,NaN,Not available (default),168,34579,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59332167,QH69,NaN,Not available (default),,114691,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:08,0,0,0,0,,,,,
14:21.5,BSVDM,B,3,431697000,Underway using engine,0,0,0,11.6,45,>10m,152.118465,-10.69367667,QH69,NaN,Not available (default),5,78637,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:23.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
14:23.9,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.9,1677,<10m,152.0534583,-11.13551,QH68,NaN,Not available (default),162,67518,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,1,17.6,1691,>10m,152.0835267,-10.97340833,QH69,NaN,Not available (default),168,67594,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59332167,QH69,NaN,Not available (default),,98314,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:08,0,0,0,0,,,,,
14:31.8,BSVDM,B,1,538009733,Underway using engine,0,0,1,17.6,1692,>10m,152.0836233,-10.972925,QH69,NaN,Not available (default),168,98334,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:32.1,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,45,>10m,152.118515,-10.69427333,QH69,NaN,Not available (default),5,20516,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:33.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
14:33.8,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.9,1678,<10m,152.053565,-11.13501333,QH68,NaN,Not available (default),162,32873,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:37.9,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.6,1694,>10m,152.083715,-10.97244,QH69,NaN,Not available (default),168,2225,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59332333,QH69,NaN,Not available (default),,98689,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:09,0,0,0,0,,,,,
14:41.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.6,43,>10m,152.1185583,-10.69481167,QH69,NaN,Not available (default),5,81929,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:42.9,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.6,1695,>10m,152.08379,-10.972035,QH69,NaN,Not available (default),168,2249,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:43.6,BSVDM,A,3,353080000,Underway using engine,0,0,0,10.9,1680,<10m,152.05367,-11.13451333,QH68,NaN,Not available (default),162,20035,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:43.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
14:44.5,PSTXR,,,,,,,,,,,,,,,,,,,,,,,,,,,,STXAIS,7004002,BS6XX 2.00.07,4750049,0x0
14:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,248,17.6,1695,>10m,152.0838967,-10.97147,QH69,NaN,Not available (default),168,20516,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59332333,QH69,NaN,Not available (default),,99064,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:09,0,0,0,0,,,,,
14:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,80920,V,0,I
14:52.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.6,41,>10m,152.118595,-10.695355,QH69,NaN,Not available (default),5,33582,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:53.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
14:54.5,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.9,1684,<10m,152.05378,-11.13395833,QH68,NaN,Not available (default),163,66417,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:55.4,BSVDM,B,1,538009733,Underway using engine,0,0,251,17.6,1696,>10m,152.084,-10.97110667,QH69,NaN,Not available (default),168,66449,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
14:56.2,BSVDM,B,1,477151600,Underway using engine,0,0,253,15.7,1622,>10m,152.0069483,-11.25424167,QH68,NaN,Not available (default),160,49161,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:01.1,BSVDM,A,1,538009733,Underway using engine,0,0,251,17.6,1696,>10m,152.0840567,-10.97058,QH69,NaN,Not available (default),168,20516,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59332167,QH69,NaN,Not available (default),,99439,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:09,0,0,0,0,,,,,
15:01.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.7,40,>10m,152.1186283,-10.69584333,QH69,NaN,Not available (default),5,81929,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:03.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
15:04.7,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.9,1693,<10m,152.053875,-11.13345667,QH68,NaN,Not available (default),162,20516,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:07.4,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.6,1695,>10m,152.0841667,-10.97010667,QH69,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59332,QH69,NaN,Not available (default),,99814,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:09,0,0,0,0,,,,,
15:12.3,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.7,39,>10m,152.1186683,-10.69644,QH69,NaN,Not available (default),5,2261,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:13.2,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.6,1695,>10m,152.084235,-10.96961,QH69,NaN,Not available (default),168,49157,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:13.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
15:14.5,BSVDM,B,1,353080000,Underway using engine,0,0,0,11,1697,<10m,152.053965,-11.13295167,QH68,NaN,Not available (default),162,34399,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:19.3,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.6,1695,>10m,152.0843333,-10.96910667,QH69,NaN,Not available (default),168,20516,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:21.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.135395,-10.59332,QH69,NaN,Not available (default),,100189,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:09,0,0,0,0,,,,,
15:21.5,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.7,38,>10m,152.1186983,-10.69692333,QH69,NaN,Not available (default),5,20516,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:23.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
15:23.9,BSVDM,A,1,353080000,Underway using engine,0,0,0,11,1698,<10m,152.05405,-11.13249667,QH68,NaN,Not available (default),162,49153,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:25.9,BSVDM,A,1,538009733,Underway using engine,0,0,1,17.7,1696,>10m,152.08443,-10.96855667,QH69,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:31.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59332,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:09,0,0,0,0,,,,,
15:31.8,BSVDM,B,1,538009733,Underway using engine,0,0,0,17.7,1697,>10m,152.0845183,-10.96807,QH69,NaN,Not available (default),168,81926,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:32.1,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.7,37,>10m,152.1187283,-10.697465,QH69,NaN,Not available (default),5,2228,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:33.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
15:33.8,BSVDM,B,1,353080000,Underway using engine,0,0,0,11,1695,<10m,152.0541467,-11.13199833,QH68,NaN,Not available (default),161,20520,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:37.3,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.7,1696,>10m,152.0846667,-10.96760667,QH69,NaN,Not available (default),168,81926,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:41.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59332167,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:10,0,0,0,0,,,,,
15:41.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.7,36,>10m,152.1187617,-10.69806333,QH69,NaN,Not available (default),5,65940,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:42.9,BSVDM,B,1,538009733,Underway using engine,0,0,1,17.7,1697,>10m,152.0846817,-10.96717833,QH69,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:43.6,BSVDM,A,1,353080000,Underway using engine,0,0,0,11,1685,<10m,152.0542483,-11.13150333,QH68,NaN,Not available (default),161,33241,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:43.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
15:50.0,BSVDM,A,1,538009733,Underway using engine,0,0,0,17.7,1696,>10m,152.0847867,-10.96661,QH69,NaN,Not available (default),168,2227,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:51.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59332167,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:10,0,0,0,0,,,,,
15:52.5,BSADS,,,,,,,,,,,,,,,,,,,,,,,,,,,,STX564855481005,81020,V,0,I
15:52.7,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.7,34,>10m,152.1187983,-10.69866833,QH69,NaN,Not available (default),5,20520,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:53.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
15:54.5,BSVDM,B,1,353080000,Underway using engine,0,0,0,10.9,1674,<10m,152.0543683,-11.13096,QH68,NaN,Not available (default),160,49153,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:55.4,BSVDM,B,1,538009733,Underway using engine,0,0,249,17.7,1696,>10m,152.0848333,-10.96627333,QH69,NaN,Not available (default),168,49158,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
15:56.2,BSVDM,B,1,477151600,Underway using engine,0,0,0,15.7,1625,>10m,152.0082817,-11.25006167,QH68,NaN,Not available (default),161,33712,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
16:01.1,BSVDM,A,1,538009733,Underway using engine,0,0,251,17.7,1697,>10m,152.084955,-10.96571333,QH69,NaN,Not available (default),168,2255,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
16:01.2,BSVDO,B,4,2579991,NaN,0,0,,,NaN,NaN,152.1353983,-10.59332333,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:10,0,0,0,0,,,,,
16:01.8,BSVDM,B,1,431697000,Underway using engine,0,0,0,11.7,34,>10m,152.1188283,-10.69916167,QH69,NaN,Not available (default),5,66692,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
16:03.8,PSTXI,,,,,,,,,,,,,,,,,,,,,,,,,,,,INFO,2,0,0,1
16:04.7,BSVDM,A,1,353080000,Underway using engine,0,0,0,10.9,1666,<10m,152.0544883,-11.13047,QH68,NaN,Not available (default),161,2198,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
16:07.3,BSVDM,B,1,538009733,Underway using engine,0,0,251,17.7,1696,>10m,152.085,-10.96527333,QH69,NaN,Not available (default),168,34131,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
16:11.2,BSVDO,A,4,2579991,NaN,0,0,,,NaN,NaN,152.1353967,-10.59332333,QH69,NaN,Not available (default),,81924,NaN,Not available (default),0,Internal GNSS,0,10/28/2023 8:10,0,0,0,0,,,,,
16:12.6,BSVDM,A,1,431697000,Underway using engine,0,0,0,11.7,34,>10m,152.11886,-10.699715,QH69,NaN,Not available (default),5,67096,NaN,Not available (default),0,Undefined (default),0,,0,0,0,0,,,,,
